ticket_id,created_at,resolved_at,channel,category,subcategory,priority,status,sentiment,product,customer_plan,region,language,assigned_agent,message,resolution_note,resolution_time_hrs,csat_score,first_response_time_hrs,reopened,escalated,num_interactions,customer_tenure_days
TKT-00255,2025-04-12 19:46:00,2025-04-14 06:28:00,email,Technical Issue,Login error,High,Closed,Very Negative,SecureVault,Starter,South Asia,English,Agent_003 (Lena K),The app keeps crashing when I try to connect an integration. I'm on macOS Sonoma.,Issue fixed by agent,34.7,1.6,21.0,False,False,12,667
TKT-00256,2024-04-12 19:18:00,2024-04-17 22:42:00,phone,Feature Request,Export options,Low,Closed,Negative,TaskBoard,Enterprise,Europe,English,Agent_006 (Raj P),It would be really helpful if DataDash supported direct integration with Zapier.,Escalated to engineering,123.4,2.8,15.9,False,False,7,60
TKT-00257,2025-05-18 09:50:00,2025-05-18 21:08:00,phone,Billing,Incorrect amount,Critical,Closed,Very Negative,CloudSync Pro,Starter,North America,English,Agent_002 (James T),"Hi, I was charged $334.49 twice on Jan 21, 2025. My invoice is INV-7252. Please refund the duplicate.",Refund processed,11.3,1.7,22.5,False,False,2,1174
TKT-00258,2024-05-09 14:06:00,2024-05-10 10:42:00,helpdesk_portal,Technical Issue,Data sync issue,High,Resolved,Very Negative,CloudSync Pro,Professional,North America,Japanese,Agent_003 (Lena K),My data isn't syncing across devices. Last successful sync was 6 days ago.,Self-service guided,20.6,1.5,16.6,False,False,12,1176
TKT-00259,2024-02-23 12:54:00,2024-02-24 12:30:00,helpdesk_portal,Account Access,Email change,High,Resolved,Negative,DataDash,Starter,Latin America,English,Agent_007 (Elena V),I'm having trouble with 2FA — the codes aren't working on my new phone.,No action needed,23.6,2.3,22.2,False,False,9,807
TKT-00260,2024-05-28 13:13:00,2024-05-31 17:07:00,web_form,Billing,Incorrect amount,Medium,Closed,Very Negative,CloudSync Pro,Starter,Africa,Hindi,Agent_004 (Omar F),"Hi, I was charged $190.99 twice on Apr 14, 2024. My invoice is INV-3418. Please refund the duplicate.",Refund processed,75.9,2.0,15.6,False,False,3,1285
TKT-00261,2024-04-01 21:55:00,2024-04-08 07:43:00,web_form,Delivery / Shipping,Tracking issue,Low,Resolved,Neutral,DataDash,Free,South Asia,Spanish,Unassigned,The item I received is damaged. I need a replacement or refund for order #39482.,Escalated to engineering,153.8,3.3,,False,False,10,371
TKT-00262,2025-02-07 22:04:00,2025-02-08 07:16:00,helpdesk_portal,Technical Issue,Data sync issue,Critical,Resolved,Negative,CloudSync Pro,Professional,Europe,Hindi,Agent_004 (Omar F),The app keeps crashing when I try to upload a file. I'm on macOS Sonoma.,Escalated to engineering,9.2,2.1,6.2,False,False,2,256
TKT-00263,2025-03-31 11:36:00,2025-04-02 16:54:00,phone,Account Access,2FA issue,Medium,Resolved,Negative,SecureVault,Starter,North America,English,Agent_008 (Daniel N),I'm having trouble with 2FA — the codes aren't working on my new phone.,Escalated to engineering,53.3,2.6,6.7,False,False,7,153
TKT-00264,2024-10-02 13:45:00,,phone,Account Access,2FA issue,Low,In Progress,Negative,DataDash,Professional,Africa,English,Agent_002 (James T),My account appears to be locked. I haven't violated any terms.,Refund processed,,,1.7,False,False,6,684
TKT-00265,2024-11-09 22:06:00,2024-11-14 14:18:00,phone,Delivery / Shipping,Missing package,Low,Resolved,Very Negative,CloudSync Pro,Starter,Latin America,Spanish,Agent_002 (James T),The item I received is damaged. I need a replacement or refund for order #87937.,Refund processed,112.2,1.6,6.3,False,False,12,319
TKT-00266,2025-03-25 18:51:00,,web_form,Feature Request,API access,Low,In Progress,Negative,SecureVault,Starter,South Asia,French,Agent_004 (Omar F),A dark mode option would be greatly appreciated for late-night work sessions.,Self-service guided,,,17.5,False,False,3,1179
TKT-00267,2025-06-29 10:25:00,2025-06-29 18:49:00,whatsapp,Billing,Incorrect amount,High,Resolved,Negative,SecureVault,Starter,Latin America,German,Agent_005 (Sophie M),"Hi, I was charged $370.49 twice on Dec 19, 2024. My invoice is INV-5001. Please refund the duplicate.",Refund processed,8.4,2.8,12.4,False,False,7,1015
TKT-00268,2025-02-07 13:59:00,2025-02-09 05:53:00,email,Technical Issue,Data sync issue,Medium,Closed,Neutral,CloudSync Pro,Professional,South Asia,English,Agent_003 (Lena K),The app keeps crashing when I try to upload a file. I'm on macOS Sonoma.,Issue fixed by agent,39.9,3.4,0.3,False,False,4,174
TKT-00269,2024-10-02 10:28:00,2024-10-03 15:28:00,chat,Account Access,Email change,High,Closed,Negative,CloudSync Pro,Starter,Southeast Asia,English,Agent_004 (Omar F),My account appears to be locked. I haven't violated any terms.,Pending customer,29.0,2.9,3.9,False,False,8,1363
TKT-00270,2025-02-02 11:07:00,2025-02-09 17:01:00,helpdesk_portal,Complaint,Long wait time,Low,Resolved,Negative,InvoiceFlow,Professional,North America,English,Agent_007 (Elena V),I've contacted support 4 times about the same issue and it's still unresolved.,No action needed,173.9,2.5,18.3,False,False,3,1048
TKT-00271,2024-07-04 13:54:00,,chat,Billing,Subscription upgrade,Low,In Progress,Neutral,InvoiceFlow,Starter,South Asia,Spanish,Agent_001 (Priya S),I noticed an incorrect charge of $122.00 on my last bill. Can you look into invoice INV-7574?,No action needed,,,9.2,False,False,12,1298
TKT-00272,2024-02-18 12:02:00,,chat,Complaint,Long wait time,Low,Open,Negative,DataDash,Free,North America,Japanese,Agent_007 (Elena V),I've been waiting 3 days for a response. This is unacceptable.,Issue fixed by agent,,,8.1,False,False,11,28
TKT-00273,2024-03-30 10:08:00,2024-03-31 14:14:00,whatsapp,Feature Request,Dark mode,High,Resolved,Neutral,TaskBoard,Professional,Southeast Asia,English,Agent_003 (Lena K),It would be really helpful if InvoiceFlow supported direct integration with HubSpot.,Refund processed,28.1,3.0,4.7,False,False,5,1148
TKT-00274,2024-05-12 16:02:00,2024-05-14 06:38:00,phone,Complaint,Long wait time,High,Resolved,Negative,SecureVault,Starter,North America,English,Agent_001 (Priya S),I've contacted support 4 times about the same issue and it's still unresolved.,Refund processed,38.6,2.2,0.2,False,False,10,1427
TKT-00275,2025-06-30 14:18:00,2025-06-30 17:48:00,chat,Billing,Incorrect amount,Critical,Resolved,Negative,TaskBoard,Enterprise,North America,English,Agent_001 (Priya S),My payment of $479.00 failed but the amount was still deducted from my account.,Issue fixed by agent,3.5,2.9,21.2,False,False,3,837
TKT-00276,2024-04-18 19:41:00,2024-04-21 20:47:00,email,General Inquiry,Partnership,Low,Resolved,Very Negative,CloudSync Pro,Professional,Europe,English,Agent_001 (Priya S),Does TaskBoard integrate with Salesforce?,Escalated to engineering,73.1,1.1,4.4,False,False,3,387
TKT-00277,2025-04-10 19:06:00,2025-04-11 06:48:00,web_form,Account Access,Account locked,Critical,Resolved,Neutral,DataDash,Enterprise,Africa,English,Agent_002 (James T),I can't log in to my account. The password reset email is not arriving.,Self-service guided,11.7,3.1,15.1,True,False,1,218
TKT-00278,2024-09-30 10:01:00,,helpdesk_portal,Account Access,Password reset,High,Open,Very Negative,CloudSync Pro,Enterprise,Southeast Asia,English,Agent_005 (Sophie M),I can't log in to my account. The password reset email is not arriving.,Issue fixed by agent,,,15.8,False,False,11,788
TKT-00279,2024-03-27 08:38:00,2024-03-27 21:26:00,chat,Feature Request,API access,High,Resolved,Very Negative,SecureVault,Enterprise,North America,English,Agent_003 (Lena K),A dark mode option would be greatly appreciated for late-night work sessions.,Self-service guided,12.8,1.8,17.1,True,False,1,305
TKT-00280,2024-11-26 11:11:00,2024-12-02 13:41:00,email,Delivery / Shipping,Damaged item,Low,Resolved,Neutral,TaskBoard,Enterprise,Latin America,English,Agent_007 (Elena V),The item I received is damaged. I need a replacement or refund for order #80614.,Issue fixed by agent,146.5,3.5,19.7,False,False,10,864
TKT-00281,2024-04-22 08:58:00,,helpdesk_portal,Account Access,2FA issue,High,In Progress,Very Negative,CloudSync Pro,Starter,Europe,English,Agent_005 (Sophie M),I'm having trouble with 2FA — the codes aren't working on my new phone.,Issue fixed by agent,,,17.6,False,False,7,762
TKT-00282,2025-03-02 11:48:00,2025-03-05 02:06:00,email,Billing,Incorrect amount,Low,Resolved,Negative,InvoiceFlow,Free,North America,English,Agent_001 (Priya S),My payment of $245.49 failed but the amount was still deducted from my account.,Pending customer,62.3,2.0,20.0,False,False,8,1135
TKT-00283,2025-02-14 08:14:00,2025-02-18 04:44:00,email,Delivery / Shipping,Missing package,Low,Resolved,Negative,CloudSync Pro,Starter,Africa,English,Agent_009 (Yuki T),"My order #35523 was supposed to arrive on Apr 24, 2025 but it's still not here.",No action needed,92.5,2.1,8.8,False,False,6,58
TKT-00284,2024-02-15 22:02:00,,email,Technical Issue,App crash,Low,In Progress,Neutral,CloudSync Pro,Starter,Africa,Japanese,Agent_003 (Lena K),Performance has been extremely slow on my end. Pages take 20+ seconds to load.,Issue fixed by agent,,,9.8,False,False,2,1029
TKT-00285,2024-08-25 13:51:00,2024-08-31 03:57:00,email,Refund / Return,Partial refund,Low,Resolved,Negative,InvoiceFlow,Starter,Middle East,English,Agent_009 (Yuki T),I was overcharged and would like a partial refund for the difference.,Issue fixed by agent,134.1,2.2,23.9,False,False,3,1162
TKT-00286,2024-10-29 12:04:00,,helpdesk_portal,Feature Request,UI improvement,Medium,In Progress,Very Negative,SecureVault,Enterprise,South Asia,English,Agent_001 (Priya S),A dark mode option would be greatly appreciated for late-night work sessions.,Self-service guided,,,8.8,False,False,7,1270
TKT-00287,2024-02-28 14:44:00,2024-03-06 01:02:00,whatsapp,General Inquiry,Pricing info,Low,Closed,Negative,SecureVault,Professional,Europe,English,Agent_009 (Yuki T),Does CloudSync Pro integrate with Salesforce?,Escalated to engineering,154.3,2.6,21.6,False,False,2,370
TKT-00288,2024-10-12 21:02:00,2024-10-13 22:26:00,twitter_dm,Delivery / Shipping,Tracking issue,High,Closed,Very Negative,CloudSync Pro,Starter,Europe,English,Agent_007 (Elena V),I received the wrong item in my package. Order #17088.,Self-service guided,25.4,2.0,16.4,False,False,11,361
TKT-00289,2025-03-14 17:48:00,2025-03-18 00:36:00,web_form,Billing,Incorrect amount,Low,Resolved,Negative,InvoiceFlow,Professional,Middle East,English,Agent_008 (Daniel N),My payment of $487.49 failed but the amount was still deducted from my account.,Issue fixed by agent,78.8,2.7,13.9,False,False,11,649
TKT-00290,2024-05-08 21:40:00,2024-05-10 12:40:00,email,Billing,Duplicate charge,High,Resolved,Very Negative,DataDash,Professional,Southeast Asia,German,Unassigned,"Hi, I was charged $116.99 twice on Jul 11, 2024. My invoice is INV-7884. Please refund the duplicate.",Policy exception granted,39.0,1.0,,False,False,9,256
TKT-00291,2024-06-30 12:34:00,2024-07-02 13:58:00,web_form,Delivery / Shipping,Damaged item,Medium,Resolved,Negative,DataDash,Professional,South Asia,English,Agent_002 (James T),The tracking for order #91766 hasn't updated in 8 days.,Self-service guided,49.4,2.6,12.1,False,False,11,594
TKT-00292,2025-02-09 07:23:00,2025-02-15 11:59:00,chat,Refund / Return,Policy inquiry,Low,Resolved,Very Negative,CloudSync Pro,Enterprise,Middle East,Spanish,Agent_005 (Sophie M),I want to return an item from order #30103 — it doesn't meet my needs.,Pending customer,148.6,1.3,23.0,False,False,4,1139
TKT-00293,2025-06-13 12:27:00,2025-06-16 09:45:00,whatsapp,Complaint,Rude agent,Low,Closed,Negative,TaskBoard,Free,South Asia,Japanese,Agent_002 (James T),I've been waiting 3 days for a response. This is unacceptable.,Pending customer,69.3,2.6,13.1,False,False,10,784
TKT-00294,2025-01-22 15:42:00,2025-01-23 01:24:00,email,Billing,Duplicate charge,High,Resolved,Very Negative,TaskBoard,Professional,North America,English,Agent_008 (Daniel N),I noticed an incorrect charge of $326.00 on my last bill. Can you look into invoice INV-2817?,Escalated to engineering,9.7,1.8,21.9,False,False,2,1006
TKT-00295,2024-07-01 08:07:00,2024-07-05 00:25:00,whatsapp,Refund / Return,Return request,Medium,Resolved,Negative,CloudSync Pro,Enterprise,Europe,English,Agent_002 (James T),What's the status of refund request #REF-9384? It's been 2 days.,Issue fixed by agent,88.3,2.2,8.8,False,False,1,671
TKT-00296,2025-03-22 19:59:00,,web_form,Billing,Incorrect amount,Low,In Progress,Negative,CloudSync Pro,Free,North America,French,Agent_005 (Sophie M),My payment of $93.00 failed but the amount was still deducted from my account.,No action needed,,,19.6,False,False,10,785
TKT-00297,2025-06-27 18:25:00,2025-06-28 14:37:00,whatsapp,Account Access,Account locked,Medium,Resolved,Negative,CloudSync Pro,Free,North America,Hindi,Agent_003 (Lena K),I'm having trouble with 2FA — the codes aren't working on my new phone.,No action needed,20.2,2.7,5.2,False,False,6,477
TKT-00298,2025-03-07 20:20:00,2025-03-11 00:56:00,phone,Account Access,Account locked,Medium,Resolved,Negative,CloudSync Pro,Professional,North America,Arabic,Agent_001 (Priya S),My account appears to be locked. I haven't violated any terms.,Pending customer,76.6,2.6,6.9,False,False,10,10
TKT-00299,2024-11-04 15:20:00,2024-11-10 15:50:00,whatsapp,General Inquiry,Documentation,Low,Resolved,Very Negative,SecureVault,Free,Africa,English,Agent_001 (Priya S),Could you explain the difference between the Professional and Enterprise plans?,No action needed,144.5,1.2,19.8,False,False,6,1409
TKT-00300,2024-02-14 10:03:00,2024-02-21 14:27:00,email,Delivery / Shipping,Late delivery,Low,Closed,Positive,TaskBoard,Professional,Middle East,French,Agent_001 (Priya S),The item I received is damaged. I need a replacement or refund for order #86563.,Pending customer,172.4,4.7,12.6,False,False,8,1355
TKT-00301,2024-07-29 09:04:00,2024-08-05 16:58:00,chat,Account Access,Password reset,Low,Resolved,Very Negative,CloudSync Pro,Professional,Southeast Asia,Spanish,Agent_003 (Lena K),My account appears to be locked. I haven't violated any terms.,Escalated to engineering,175.9,1.8,7.6,False,False,3,1034
TKT-00302,2024-04-14 11:29:00,2024-04-21 05:41:00,chat,Billing,Duplicate charge,Low,Resolved,Very Negative,DataDash,Starter,South Asia,English,Agent_004 (Omar F),I noticed an incorrect charge of $13.49 on my last bill. Can you look into invoice INV-5370?,Escalated to engineering,162.2,1.2,9.6,False,False,6,109
TKT-00303,2024-04-21 08:41:00,2024-04-22 20:35:00,email,Account Access,Password reset,Medium,Resolved,Positive,SecureVault,Starter,North America,English,Agent_006 (Raj P),My account appears to be locked. I haven't violated any terms.,Refund processed,35.9,4.2,19.8,False,False,8,422
TKT-00304,2024-09-01 12:20:00,2024-09-07 02:26:00,phone,Billing,Incorrect amount,Low,Resolved,Negative,CloudSync Pro,Starter,North America,French,Agent_007 (Elena V),I noticed an incorrect charge of $175.49 on my last bill. Can you look into invoice INV-1208?,Pending customer,134.1,3.0,14.0,False,False,4,968
TKT-00305,2025-04-08 22:47:00,2025-04-09 17:59:00,email,Billing,Subscription upgrade,High,Escalated,Negative,TaskBoard,Free,South Asia,English,Agent_003 (Lena K),My payment of $344.49 failed but the amount was still deducted from my account.,No action needed,19.2,,6.6,False,True,11,43
TKT-00306,2025-01-21 10:17:00,2025-01-24 19:29:00,web_form,Billing,Subscription upgrade,Medium,Escalated,Neutral,DataDash,Professional,North America,English,Agent_002 (James T),Could you send me a detailed invoice for the period Jul–Sep 2024? I need it for tax purposes.,Issue fixed by agent,81.2,,20.0,False,True,8,1161
TKT-00307,2024-11-06 22:18:00,2024-11-07 08:24:00,email,Complaint,Unresolved issue,High,Escalated,Neutral,DataDash,Starter,Southeast Asia,Japanese,Agent_006 (Raj P),I've been waiting 2 days for a response. This is unacceptable.,Escalated to engineering,10.1,,6.1,False,True,5,1029
TKT-00308,2024-12-29 14:51:00,,whatsapp,Feature Request,API access,High,Open,Neutral,CloudSync Pro,Starter,Latin America,English,Agent_002 (James T),Is there any plan to expose an API for the reporting module?,Self-service guided,,,3.3,False,False,5,625
TKT-00309,2025-01-01 21:22:00,2025-01-03 22:10:00,email,Billing,Invoice request,Medium,Resolved,Negative,DataDash,Starter,Middle East,English,Agent_003 (Lena K),Could you send me a detailed invoice for the period Jan–Mar 2024? I need it for tax purposes.,Policy exception granted,48.8,2.1,20.3,False,False,11,13
TKT-00310,2024-12-05 08:07:00,2024-12-06 15:49:00,email,Account Access,Account deletion,High,Closed,Negative,CloudSync Pro,Enterprise,North America,Hindi,Agent_008 (Daniel N),I can't log in to my account. The password reset email is not arriving.,Refund processed,31.7,2.8,15.0,False,False,2,1
TKT-00311,2024-07-07 14:53:00,,chat,Billing,Subscription upgrade,High,In Progress,Negative,CloudSync Pro,Professional,North America,Japanese,Agent_003 (Lena K),My payment of $425.99 failed but the amount was still deducted from my account.,Refund processed,,,11.5,False,False,11,205
